2012.917,25.3,2707.392,3.0,24.96056,121.50831
2013.083,15.1,383.2805,7.0,24.96735,121.54464
2012.75,0.0,338.9679,9.0,24.96853,121.54413
2012.833,1.8,1455.798,1.0,24.9512,121.549
2013.583,16.9,4066.587,0.0,24.94297,121.50342
2012.917,8.9,1406.43,0.0,24.98573,121.52758
2013.5,23.0,3947.945,0.0,24.94783,121.50243
2012.833,0.0,274.0144,1.0,24.9748,121.53059
2013.25,9.1,1402.016,0.0,24.98569,121.5276
2012.917,20.6,2469.645,4.0,24.96108,121.51046
2012.917,31.9,1146.329,0.0,24.9492,121.53076
2012.917,40.9,167.5989,5.0,24.9663,121.54026
2012.917,8.0,104.8101,5.0,24.96674,121.54067
2013.417,6.4,90.45606,9.0,24.97433,121.5431
2013.083,28.4,617.4424,3.0,24.97746,121.53299
2013.417,16.4,289.3248,5.0,24.98203,121.54348
2013.417,6.4,90.45606,9.0,24.97433,121.5431
2013.5,17.5,964.7496,4.0,24.98872,121.53411
2012.833,12.7,170.1289,1.0,24.97371,121.52984
2013.083,1.1,193.5845,6.0,24.96571,121.54089
2012.75,0.0,208.3905,6.0,24.95618,121.53844
2012.667,32.7,392.4459,6.0,24.96398,121.5425
2012.833,0.0,292.9978,6.0,24.97744,121.54458
2013.083,17.2,189.5181,8.0,24.97707,121.54308
2013.333,12.2,1360.139,1.0,24.95204,121.54842
2013.417,31.4,592.5006,2.0,24.9726,121.53561
2013.583,4.0,2147.376,3.0,24.96299,121.51284
2013.083,8.1,104.8101,5.0,24.96674,121.54067
2013.583,33.3,196.6172,7.0,24.97701,121.54224
2013.417,9.9,2102.427,3.0,24.96044,121.51462
2013.333,14.8,393.2606,6.0,24.96172,121.53812
2012.667,30.6,143.8383,8.0,24.98155,121.54142
2013.083,20.6,737.9161,2.0,24.98092,121.54739
2013.0,30.9,6396.283,1.0,24.94375,121.47883
2013.0,13.6,4197.349,0.0,24.93885,121.50383
2013.5,25.3,1583.722,3.0,24.96622,121.51709
2013.5,16.6,289.3248,5.0,24.98203,121.54348
2013.167,13.3,492.2313,5.0,24.96515,121.53737
2013.5,13.6,492.2313,5.0,24.96515,121.53737
2013.25,31.5,414.9476,4.0,24.98199,121.54464
2013.417,0.0,185.4296,0.0,24.9711,121.5317
2012.917,9.9,279.1726,7.0,24.97528,121.54541
2013.167,1.1,193.5845,6.0,24.96571,121.54089
2013.083,38.6,804.6897,4.0,24.97838,121.53477
2013.25,3.8,383.8624,5.0,24.98085,121.54391
2013.083,41.3,124.9912,6.0,24.96674,121.54039
2013.417,38.5,216.8329,7.0,24.98086,121.54162
2013.25,29.6,535.527,8.0,24.98092,121.53653
2013.5,4.0,2147.376,3.0,24.96299,121.51284
2013.167,26.6,482.7581,5.0,24.97433,121.53863
2012.833,18.0,373.3937,8.0,24.9866,121.54082
2012.667,33.4,186.9686,6.0,24.96604,121.54211
2012.917,18.9,1009.235,0.0,24.96357,121.54951
2012.75,11.4,390.5684,5.0,24.97937,121.54245
2013.5,13.6,319.0708,6.0,24.96495,121.54277
2013.167,10.0,942.4664,0.0,24.97843,121.52406
2012.667,12.9,492.2313,5.0,24.96515,121.53737
2013.25,16.2,289.3248,5.0,24.98203,121.54348
2013.333,5.1,1559.827,3.0,24.97213,121.51627
2013.417,19.8,640.6071,5.0,24.97017,121.54647
2013.5,13.6,492.2313,5.0,24.96515,121.53737
2013.083,11.9,1360.139,1.0,24.95204,121.54842
2012.917,2.1,451.2438,5.0,24.97563,121.54694
2012.75,0.0,185.4296,0.0,24.9711,121.5317
2012.75,3.2,489.8821,8.0,24.97017,121.54494
2013.5,16.4,3780.59,0.0,24.93293,121.51203
2012.667,34.9,179.4538,8.0,24.97349,121.54245
2013.25,35.8,170.7311,7.0,24.96719,121.54269
2013.5,4.9,387.7721,9.0,24.98118,121.53788
2013.333,12.0,1360.139,1.0,24.95204,121.54842
2013.25,6.5,376.1709,6.0,24.95418,121.53713
2013.5,16.9,4066.587,0.0,24.94297,121.50342
2013.167,13.8,4082.015,0.0,24.94155,121.50381
2013.583,30.7,1264.73,0.0,24.94883,121.52954
2013.25,16.1,815.9314,4.0,24.97886,121.53464
2013.0,11.6,390.5684,5.0,24.97937,121.54245
2012.667,15.5,815.9314,4.0,24.97886,121.53464
2012.917,3.5,49.66105,8.0,24.95836,121.53756
2013.417,19.2,616.4004,3.0,24.97723,121.53767
2012.75,16.0,4066.587,0.0,24.94297,121.50342
2013.5,8.5,104.8101,5.0,24.96674,121.54067
2012.833,0.0,185.4296,0.0,24.9711,121.5317
2012.917,13.7,1236.564,1.0,24.97694,121.55391
2013.417,0.0,292.9978,6.0,24.97744,121.54458
2013.417,28.2,330.0854,8.0,24.97408,121.54011
2013.083,27.6,515.1122,5.0,24.96299,121.5432
2013.417,8.4,1962.628,1.0,24.95468,121.55481
2013.333,24.0,4527.687,0.0,24.94741,121.49628
2013.083,3.6,383.8624,5.0,24.98085,121.54391
2013.583,6.6,90.45606,9.0,24.97433,121.5431
2013.083,41.3,401.8807,4.0,24.98326,121.5446
2013.417,4.3,432.0385,7.0,24.9805,121.53778
2013.083,30.2,472.1745,3.0,24.97005,121.53758
2012.833,13.9,4573.779,0.0,24.94867,121.49507
2013.083,33.0,181.0766,9.0,24.97697,121.54262
2013.5,13.1,1144.436,4.0,24.99176,121.53456
2013.083,14.0,438.8513,1.0,24.97493,121.5273
2012.667,26.9,4449.27,0.0,24.94898,121.49621
2013.167,11.6,201.8939,8.0,24.98489,121.54121
2013.5,13.5,2147.376,3.0,24.96299,121.51284
2013.5,17.0,4082.015,0.0,24.94155,121.50381
2012.75,14.1,2615.465,0.0,24.95495,121.56174
2012.75,31.4,1447.286,3.0,24.97285,121.5173
2013.167,20.9,2185.128,3.0,24.96322,121.51237
2013.0,8.9,3078.176,0.0,24.95464,121.56627
2012.917,34.8,190.0392,8.0,24.97707,121.54312
2012.917,16.3,4066.587,0.0,24.94297,121.50342
2013.5,35.3,616.5735,8.0,24.97945,121.53642
2013.167,13.2,750.0704,2.0,24.97371,121.54951
2013.167,43.8,57.58945,7.0,24.9675,121.54069
2013.417,9.7,421.479,5.0,24.98246,121.54477
2013.5,15.2,3771.895,0.0,24.93363,121.51158
2013.333,15.2,461.1016,5.0,24.95425,121.5399
2013.0,22.8,707.9067,2.0,24.981,121.54713
2013.25,34.4,126.7286,8.0,24.96881,121.54089
2013.083,34.0,157.6052,7.0,24.96628,121.54196
2013.417,18.2,451.6419,8.0,24.96945,121.5449
2013.417,17.4,995.7554,0.0,24.96305,121.54915
2013.417,13.1,561.9845,5.0,24.98746,121.54391
2012.917,38.3,642.6985,3.0,24.97559,121.53713
2012.667,15.6,289.3248,5.0,24.98203,121.54348
2013.0,18.0,1414.837,1.0,24.95182,121.54887
2013.083,12.8,1449.722,3.0,24.97289,121.51728
2013.25,22.2,379.5575,10.0,24.98343,121.53762
2013.083,38.5,665.0636,3.0,24.97503,121.53692
2012.75,11.5,1360.139,1.0,24.95204,121.54842
2012.833,34.8,175.6294,8.0,24.97347,121.54271
2013.5,5.2,390.5684,5.0,24.97937,121.54245
2013.083,0.0,274.0144,1.0,24.9748,121.53059
2013.333,17.6,1805.665,2.0,24.98672,121.52091
2013.083,6.2,90.45606,9.0,24.97433,121.5431
2013.583,18.1,1783.18,3.0,24.96731,121.51486
2013.333,19.2,383.7129,8.0,24.972,121.54477
2013.25,37.8,590.9292,1.0,24.97153,121.53559
2012.917,28.0,372.6242,6.0,24.97838,121.54119
2013.417,13.6,492.2313,5.0,24.96515,121.53737
2012.75,29.3,529.7771,8.0,24.98102,121.53655
2013.333,37.2,186.5101,9.0,24.97703,121.54265
2013.333,9.0,1402.016,0.0,24.98569,121.5276
2013.583,30.6,431.1114,10.0,24.98123,121.53743
2013.25,9.1,1402.016,0.0,24.98569,121.5276
2013.333,34.5,324.9419,6.0,24.97814,121.5417
2013.25,1.1,193.5845,6.0,24.96571,121.54089
2013.0,16.5,4082.015,0.0,24.94155,121.50381
2012.917,32.4,265.0609,8.0,24.98059,121.53986
2013.417,11.9,3171.329,0.0,25.00115,121.51776
2013.583,31.0,1156.412,0.0,24.9489,121.53095
2013.5,4.0,2147.376,3.0,24.96299,121.51284
2012.833,16.2,4074.736,0.0,24.94235,121.50357
2012.917,27.1,4412.765,1.0,24.95032,121.49587
2013.333,39.7,333.3679,9.0,24.98016,121.53932
2013.25,8.0,2216.612,4.0,24.96007,121.51361
2012.75,12.9,250.631,7.0,24.96606,121.54297
2013.167,3.6,373.8389,10.0,24.98322,121.53765
2013.167,13.0,732.8528,0.0,24.97668,121.52518
2013.083,12.8,732.8528,0.0,24.97668,121.52518
2013.5,18.1,837.7233,0.0,24.96334,121.54767
2013.083,11.0,1712.632,2.0,24.96412,121.5167
2013.5,13.7,250.631,7.0,24.96606,121.54297
2012.833,2.0,2077.39,3.0,24.96357,121.51329
2013.417,32.8,204.1705,8.0,24.98236,121.53923
2013.083,4.8,1559.827,3.0,24.97213,121.51627
2013.417,7.5,639.6198,5.0,24.97258,121.54814
2013.417,16.4,389.8219,6.0,24.96412,121.54273
2013.333,21.7,1055.067,0.0,24.96211,121.54928
2013.0,19.0,1009.235,0.0,24.96357,121.54951
2012.833,18.0,6306.153,1.0,24.95743,121.47516
2013.167,39.2,424.7132,7.0,24.97429,121.53917
2012.917,31.7,1159.454,0.0,24.9496,121.53018
2012.833,5.9,90.45606,9.0,24.97433,121.5431
2012.667,30.4,1735.595,2.0,24.96464,121.51623
2012.667,1.1,329.9747,5.0,24.98254,121.54395
2013.417,31.5,5512.038,1.0,24.95095,121.48458
2012.667,14.6,339.2289,1.0,24.97519,121.53151
2013.25,17.3,444.1334,1.0,24.97501,121.5273
2013.417,0.0,292.9978,6.0,24.97744,121.54458
2013.083,17.7,837.7233,0.0,24.96334,121.54767
2013.25,17.0,1485.097,4.0,24.97073,121.517
2013.167,16.2,2288.011,3.0,24.95885,121.51359
2012.917,15.9,289.3248,5.0,24.98203,121.54348
2013.417,3.9,2147.376,3.0,24.96299,121.51284
2013.167,32.6,493.657,7.0,24.96968,121.54522
2012.833,15.7,815.9314,4.0,24.97886,121.53464
2013.25,17.8,1783.18,3.0,24.96731,121.51486
2012.833,34.7,482.7581,5.0,24.97433,121.53863
2013.417,17.2,390.5684,5.0,24.97937,121.54245
2013.0,17.6,837.7233,0.0,24.96334,121.54767
2013.333,10.8,252.5822,1.0,24.9746,121.53046
2012.917,17.7,451.6419,8.0,24.96945,121.5449
2012.75,13.0,492.2313,5.0,24.96515,121.53737
2013.417,13.2,170.1289,1.0,24.97371,121.52984
2013.167,27.5,394.0173,7.0,24.97305,121.53994
2012.667,1.5,23.38284,7.0,24.96772,121.54102
2013.0,19.1,461.1016,5.0,24.95425,121.5399
2013.417,21.2,2185.128,3.0,24.96322,121.51237
2012.75,0.0,208.3905,6.0,24.95618,121.53844
2013.417,2.6,1554.25,3.0,24.97026,121.51642
2013.25,2.3,184.3302,6.0,24.96581,121.54086
2013.333,4.7,387.7721,9.0,24.98118,121.53788
2012.917,2.0,1455.798,1.0,24.9512,121.549
2013.417,33.5,1978.671,2.0,24.98674,121.51844
2012.917,15.0,383.2805,7.0,24.96735,121.54464
2013.167,30.1,718.2937,3.0,24.97509,121.53644
2012.917,5.9,90.45606,9.0,24.97433,121.5431
2013.0,19.2,461.1016,5.0,24.95425,121.5399
2013.583,16.6,323.6912,6.0,24.97841,121.5428
2013.333,13.9,289.3248,5.0,24.98203,121.54348
2013.083,37.7,490.3446,0.0,24.97217,121.53471
2012.833,3.4,56.47425,7.0,24.95744,121.53711
2013.083,17.5,395.6747,5.0,24.95674,121.534
2012.667,12.6,383.2805,7.0,24.96735,121.54464
2013.5,26.4,335.5273,6.0,24.9796,121.5414
2013.167,18.2,2179.59,3.0,24.96299,121.51252
2012.75,12.5,1144.436,4.0,24.99176,121.53456
2012.833,34.9,567.0349,4.0,24.97003,121.5458
2013.333,16.7,4082.015,0.0,24.94155,121.50381
2013.167,33.2,121.7262,10.0,24.98178,121.54059
2013.083,2.5,156.2442,4.0,24.96696,121.53992
2012.75,38.0,461.7848,0.0,24.97229,121.53445
2013.5,16.5,2288.011,3.0,24.95885,121.51359
2013.5,38.3,439.7105,0.0,24.97161,121.53423
2013.417,20.0,1626.083,3.0,24.96622,121.51668
2013.083,16.2,289.3248,5.0,24.98203,121.54348
2013.5,14.4,169.9803,1.0,24.97369,121.52979
2012.833,10.3,3079.89,0.0,24.9546,121.56627
2013.417,16.4,289.3248,5.0,24.98203,121.54348
2013.25,30.3,1264.73,0.0,24.94883,121.52954
2013.583,16.4,1643.499,2.0,24.95394,121.55174
2013.167,21.3,537.7971,4.0,24.97425,121.53814
2013.583,35.4,318.5292,9.0,24.97071,121.54069
2013.333,8.3,104.8101,5.0,24.96674,121.54067
2013.25,3.7,577.9615,6.0,24.97201,121.54722
2013.083,15.6,1756.411,2.0,24.9832,121.51812
2013.25,13.3,250.631,7.0,24.96606,121.54297
2012.75,15.6,752.7669,2.0,24.97795,121.53451
2013.333,7.1,379.5575,10.0,24.98343,121.53762
2013.25,34.6,272.6783,5.0,24.95562,121.53872
2012.75,13.5,4197.349,0.0,24.93885,121.50383
2012.917,16.9,964.7496,4.0,24.98872,121.53411
2013.0,12.9,187.4823,1.0,24.97388,121.52981
2013.417,28.6,197.1338,6.0,24.97631,121.54436
2012.667,12.4,1712.632,2.0,24.96412,121.5167
2013.083,36.6,488.8193,8.0,24.97015,121.54494
2013.5,4.1,56.47425,7.0,24.95744,121.53711
2013.417,3.5,757.3377,3.0,24.97538,121.54971
2012.833,15.9,1497.713,3.0,24.97003,121.51696
2013.0,13.6,4197.349,0.0,24.93885,121.50383
2013.083,32.0,1156.777,0.0,24.94935,121.53046
2013.333,25.6,4519.69,0.0,24.94826,121.49587
2013.167,39.8,617.7134,2.0,24.97577,121.53475
2012.75,7.8,104.8101,5.0,24.96674,121.54067
2012.917,30.0,1013.341,5.0,24.99006,121.5346
2013.583,27.3,337.6016,6.0,24.96431,121.54063
2012.833,5.1,1867.233,2.0,24.98407,121.51748
2012.833,31.3,600.8604,5.0,24.96871,121.54651
2012.917,31.5,258.186,9.0,24.96867,121.54331
2013.333,1.7,329.9747,5.0,24.98254,121.54395
2013.333,33.6,270.8895,0.0,24.97281,121.53265
2013.0,13.0,750.0704,2.0,24.97371,121.54951
2012.667,5.7,90.45606,9.0,24.97433,121.5431
2013.0,33.5,563.2854,8.0,24.98223,121.53597
2013.5,34.6,3085.17,0.0,24.998,121.5155
2012.667,0.0,185.4296,0.0,24.9711,121.5317
2013.417,13.2,1712.632,2.0,24.96412,121.5167
2013.583,17.4,6488.021,1.0,24.95719,121.47353
2012.833,4.6,259.6607,6.0,24.97585,121.54516
2012.75,7.8,104.8101,5.0,24.96674,121.54067
2013.0,13.2,492.2313,5.0,24.96515,121.53737
2012.833,4.0,2180.245,3.0,24.96324,121.51241
2012.833,18.4,2674.961,3.0,24.96143,121.50827
2013.5,4.1,2147.376,3.0,24.96299,121.51284
2013.417,12.2,1360.139,1.0,24.95204,121.54842
2013.25,3.8,383.8624,5.0,24.98085,121.54391
2012.833,10.3,211.4473,1.0,24.97417,121.52999
2013.417,0.0,338.9679,9.0,24.96853,121.54413
2013.167,1.1,193.5845,6.0,24.96571,121.54089
2013.5,5.6,2408.993,0.0,24.95505,121.55964
2012.667,32.9,87.30222,10.0,24.983,121.54022
2013.083,41.4,281.205,8.0,24.97345,121.54093
2013.417,17.1,967.4,4.0,24.98872,121.53408
2013.5,32.3,109.9455,10.0,24.98182,121.54086
2013.417,35.3,614.1394,7.0,24.97913,121.53666
2012.917,17.3,2261.432,4.0,24.96182,121.51222
2012.75,14.2,1801.544,1.0,24.95153,121.55254
2012.833,15.0,1828.319,2.0,24.96464,121.51531
2013.417,18.2,350.8515,1.0,24.97544,121.53119
2012.667,20.2,2185.128,3.0,24.96322,121.51237
2012.75,15.9,289.3248,5.0,24.98203,121.54348
2013.5,4.1,312.8963,5.0,24.95591,121.53956
2013.0,33.9,157.6052,7.0,24.96628,121.54196
2013.083,0.0,274.0144,1.0,24.9748,121.53059
2013.25,5.4,390.5684,5.0,24.97937,121.54245
2013.25,21.7,1157.988,0.0,24.96165,121.55011
2013.417,14.7,1717.193,2.0,24.96447,121.51649
2013.333,3.9,49.66105,8.0,24.95836,121.53756
2013.333,37.3,587.8877,8.0,24.97077,121.54634
2013.333,0.0,292.9978,6.0,24.97744,121.54458
2013.333,14.1,289.3248,5.0,24.98203,121.54348
2013.417,8.0,132.5469,9.0,24.98298,121.53981
2013.0,16.3,3529.564,0.0,24.93207,121.51597
2012.667,29.1,506.1144,4.0,24.97845,121.53889
2012.75,16.1,4066.587,0.0,24.94297,121.50342
2013.0,18.3,82.88643,10.0,24.983,121.54026
2012.833,0.0,185.4296,0.0,24.9711,121.5317
2013.25,16.2,2103.555,3.0,24.96042,121.51462
2013.5,10.4,2251.938,4.0,24.95957,121.51353
2013.25,40.9,122.3619,8.0,24.96756,121.5423
2013.5,32.8,377.8302,9.0,24.97151,121.5435
2013.583,6.2,1939.749,1.0,24.95155,121.55387
2013.083,42.7,443.802,6.0,24.97927,121.53874
2013.0,16.9,967.4,4.0,24.98872,121.53408
2013.5,32.6,4136.271,1.0,24.95544,121.4963
2012.917,21.2,512.5487,4.0,24.974,121.53842
2012.667,37.1,918.6357,1.0,24.97198,121.55063
2013.417,13.1,1164.838,4.0,24.99156,121.53406
2013.417,14.7,1717.193,2.0,24.96447,121.51649
2012.917,12.7,170.1289,1.0,24.97371,121.52984
2013.25,26.8,482.7581,5.0,24.97433,121.53863
2013.083,7.6,2175.03,3.0,24.96305,121.51254
2012.833,12.7,187.4823,1.0,24.97388,121.52981
2012.667,30.9,161.942,9.0,24.98353,121.53966
2013.333,16.4,289.3248,5.0,24.98203,121.54348
2012.667,23.0,130.9945,6.0,24.95663,121.53765
2013.167,1.9,372.1386,7.0,24.97293,121.54026
2013.0,5.2,2408.993,0.0,24.95505,121.55964
2013.417,18.5,2175.744,3.0,24.9633,121.51243
2013.0,13.7,4082.015,0.0,24.94155,121.50381
2012.667,5.6,90.45606,9.0,24.97433,121.5431
2013.25,18.8,390.9696,7.0,24.97923,121.53986
2013.0,8.1,104.8101,5.0,24.96674,121.54067
2013.5,6.5,90.45606,9.0,24.97433,121.5431
